数据时间,车辆状态,累计里程,总电压,总电流,电池单体电压最高值,电池单体电压最低值,最高温度值,最低温度值,可充电储能子系统各温度探针检测到的温度值,可充电储能装置电压,可充电储能装置电流,单体电池电压,驾驶习惯,充电量
2022-05-14 05:51:58,2.0,376631.0,356.56,-77.02,3.978,3.949,29.557,27.181,28.277,356.56,-77.02,3.961,7.975,63.372
2022-05-14 06:14:18,2.0,278861.3,358.882,-85.764,4.002,3.97,31.307,28.425,29.923,358.882,-85.764,3.987,7.833,60.043
2022-05-14 06:14:28,2.0,264078.1,360.198,-79.991,4.018,3.984,30.908,28.7,29.739,360.198,-79.991,4.003,7.998,57.331
2022-05-14 06:22:38,2.0,390866.0,357.502,-86.221,3.981,3.958,31.431,28.847,29.816,357.502,-86.221,3.971,7.795,65.226
2022-05-14 17:19:18,2.0,279070.0,358.738,-80.194,4.001,3.969,31.133,29.161,30.134,358.738,-80.194,3.985,7.995,63.271
2022-05-14 17:24:18,2.0,338364.6,358.903,-81.651,4.003,3.971,31.097,28.358,29.344,358.903,-81.651,3.989,8.075,60.348
2022-05-14 18:32:58,2.0,342911.1,359.864,-81.912,4.009,3.977,31.256,28.791,29.737,359.864,-81.912,3.996,7.923,58.261
2022-05-15 02:41:38,1.0,391237.5,356.769,-89.564,3.973,3.949,31.935,29.022,30.014,356.769,-89.564,3.962,7.936,68.215
2022-05-15 03:08:48,2.0,145271.9,357.68,-82.653,3.984,3.941,30.534,27.895,28.753,357.68,-82.653,3.976,7.81,60.898
2022-05-15 03:13:18,2.0,320158.2,360.187,-81.558,4.016,3.983,31.464,29.376,30.557,360.187,-81.558,4.001,7.929,56.198
2022-05-15 03:22:48,2.0,234713.8,358.631,-80.558,3.992,3.946,30.708,28.628,29.75,358.631,-80.558,3.984,7.982,60.893
2022-05-15 04:01:48,2.0,290234.5,358.32,-87.724,3.988,3.951,29.759,27.617,28.778,358.32,-87.724,3.979,8.04,64.363
2022-05-15 04:56:28,2.0,343125.2,360.709,-81.928,4.019,3.985,32.476,30.065,30.979,360.709,-81.928,4.006,7.795,55.992
2022-05-15 05:09:18,2.0,226943.0,358.257,-87.524,3.995,3.961,30.915,28.574,29.284,358.257,-87.524,3.981,7.905,62.255
2022-05-15 05:19:08,2.0,338642.0,360.102,-83.273,4.016,3.984,30.839,28.29,29.445,360.102,-83.273,4.002,7.829,56.903
2022-05-15 05:34:38,2.0,326417.8,358.142,-80.259,3.994,3.956,30.597,28.634,29.5,358.142,-80.259,3.983,7.935,59.348
2022-05-15 05:40:48,2.0,377045.1,354.817,-79.507,3.958,3.93,30.205,28.086,29.185,354.817,-79.507,3.942,8.038,66.301
2022-05-15 06:06:58,2.0,279368.4,358.814,-85.281,4.001,3.969,29.831,27.223,28.283,358.814,-85.281,3.986,7.976,61.135
2022-05-15 06:08:48,2.0,264526.0,360.244,-80.48,4.018,3.985,30.937,28.551,29.742,360.244,-80.48,4.004,7.981,56.34
2022-05-15 15:29:18,2.0,145442.0,356.85,-87.064,3.975,3.932,30.846,27.603,28.61,356.85,-87.064,3.967,8.05,65.629
2022-05-15 16:35:08,2.0,227149.9,358.393,-85.795,3.997,3.963,31.62,28.341,29.264,358.393,-85.795,3.982,7.714,61.031
2022-05-15 16:45:48,2.0,338823.9,356.223,-83.944,3.972,3.942,30.883,28.124,28.851,356.223,-83.944,3.959,7.994,63.759
2022-05-15 17:18:08,2.0,279594.5,359.096,-85.129,4.005,3.972,31.341,28.976,30.064,359.096,-85.129,3.989,7.822,59.125
2022-05-15 17:18:18,2.0,343383.7,356.393,-82.728,3.97,3.939,30.413,27.913,28.729,356.393,-82.728,3.958,7.796,63.256
2022-05-15 17:41:58,2.0,391574.0,355.384,-83.707,3.957,3.934,30.716,27.662,28.663,355.384,-83.707,3.947,7.821,68.427
2022-05-15 23:42:08,2.0,279704.2,357.824,-89.14,3.99,3.954,29.674,26.922,28.277,357.824,-89.14,3.975,8.058,63.421
2022-05-16 02:19:38,2.0,320508.4,358.596,-78.654,3.999,3.965,30.288,27.583,29.001,358.596,-78.654,3.984,7.894,57.308
2022-05-16 02:50:08,2.0,279780.4,357.587,-88.638,3.987,3.955,28.791,25.918,27.661,357.587,-88.638,3.972,7.967,65.534
2022-05-16 03:18:08,2.0,145603.8,357.174,-87.716,3.979,3.936,29.504,26.719,27.73,357.174,-87.716,3.97,7.844,65.61
2022-05-16 04:09:28,2.0,290476.9,358.435,-86.81,3.99,3.953,30.053,27.203,28.744,358.435,-86.81,3.98,7.835,63.692
2022-05-16 04:21:48,2.0,235004.1,359.35,-79.127,4.0,3.954,30.296,27.837,29.175,359.35,-79.127,3.992,7.738,58.927
2022-05-16 04:40:28,2.0,326802.9,358.228,-83.301,3.995,3.957,30.583,28.189,29.148,358.228,-83.301,3.984,7.946,60.661
2022-05-16 04:54:48,2.0,343602.4,358.673,-85.919,3.996,3.962,31.682,28.814,30.124,358.673,-85.919,3.983,7.808,61.12
2022-05-16 05:53:38,2.0,377461.0,357.98,-76.199,3.995,3.964,29.965,27.163,28.819,357.98,-76.199,3.977,8.002,59.293
2022-05-16 05:57:58,2.0,391769.3,356.955,-88.473,3.975,3.952,30.146,27.438,28.549,356.955,-88.473,3.965,7.726,66.892
2022-05-16 06:00:18,2.0,264945.0,359.743,-81.655,4.012,3.979,30.609,28.273,29.652,359.743,-81.655,3.998,7.952,57.614
2022-05-16 15:35:38,2.0,145806.7,358.949,-86.787,3.998,3.953,31.648,28.164,29.466,358.949,-86.787,3.99,7.87,61.417
2022-05-16 16:13:08,2.0,227455.8,357.233,-88.536,3.983,3.95,29.955,27.379,28.078,357.233,-88.536,3.969,7.757,64.466
2022-05-16 17:04:18,2.0,339245.0,357.542,-87.239,3.987,3.956,30.947,28.136,28.832,357.542,-87.239,3.974,8.009,63.506
2022-05-16 17:25:18,2.0,280012.5,359.583,-84.509,4.011,3.978,31.344,28.904,29.856,359.583,-84.509,3.994,7.887,58.237
2022-05-16 17:28:08,2.0,343784.3,355.486,-79.701,3.961,3.929,30.233,27.493,28.271,355.486,-79.701,3.948,7.743,64.526
2022-05-17 04:21:28,2.0,327208.4,358.192,-84.531,3.995,3.956,30.023,27.561,28.425,358.192,-84.531,3.983,7.982,61.546
2022-05-17 04:23:58,2.0,290727.9,360.512,-83.404,4.013,3.974,30.669,28.268,29.298,360.512,-83.404,4.003,7.858,58.395
2022-05-17 04:37:18,2.0,235183.3,357.768,-81.359,3.982,3.938,29.087,27.188,28.221,357.768,-81.359,3.975,7.936,61.958
2022-05-17 05:40:48,2.0,377814.7,357.203,-76.974,3.986,3.956,30.119,27.531,28.901,357.203,-76.974,3.968,7.979,60.756
2022-05-17 05:43:58,2.0,392120.1,356.174,-84.632,3.966,3.944,29.393,26.586,27.43,356.174,-84.632,3.956,7.841,65.698
2022-05-17 05:46:58,2.0,280240.1,358.699,-86.877,4.0,3.968,29.844,27.094,28.663,358.699,-86.877,3.984,7.876,61.314
2022-05-17 06:10:38,1.417,265375.5,360.511,-79.529,4.021,3.987,30.835,28.567,29.718,360.511,-79.529,4.006,7.959,55.662
2022-05-17 15:24:48,1.261,146122.0,357.103,-88.99,3.978,3.935,33.149,28.776,30.147,357.103,-88.99,3.97,7.944,65.791
2022-05-17 16:19:08,2.0,327443.0,357.426,-85.418,3.986,3.948,31.881,28.784,30.0,357.426,-85.418,3.974,7.977,63.147
2022-05-17 16:35:58,2.0,227786.1,357.305,-88.45,3.986,3.951,32.695,28.748,30.046,357.305,-88.45,3.97,7.876,63.906
2022-05-17 16:51:48,2.0,339678.7,358.437,-84.679,3.997,3.965,34.45,31.626,32.522,358.437,-84.679,3.984,8.027,61.191
2022-05-17 17:31:18,2.0,344256.9,357.865,-85.301,3.987,3.956,33.112,29.918,31.179,357.865,-85.301,3.974,7.836,63.061
2022-05-17 17:43:18,2.0,392369.6,357.464,-86.333,3.981,3.955,33.978,29.775,31.136,357.464,-86.333,3.97,7.821,65.853
2022-05-17 17:49:28,2.0,280458.4,359.222,-83.602,4.007,3.974,32.07,28.773,30.044,359.222,-83.602,3.991,7.968,59.001
2022-05-18 02:19:58,2.0,321156.5,359.753,-83.627,4.011,3.979,30.411,28.226,29.062,359.753,-83.627,3.997,7.846,57.16
2022-05-18 03:13:08,2.0,146298.2,356.085,-84.061,3.967,3.924,29.944,26.775,27.985,356.085,-84.061,3.958,7.935,66.167
2022-05-18 04:10:38,2.0,290946.5,359.913,-84.738,4.006,3.967,29.391,27.055,27.948,359.913,-84.738,3.996,7.981,59.802
2022-05-18 04:37:08,2.0,327659.5,355.392,-58.648,3.964,3.927,29.914,27.151,28.028,355.392,-58.648,3.953,8.021,60.309
2022-05-18 05:27:48,2.0,344515.0,361.015,-81.241,4.022,3.99,31.365,28.302,29.594,361.015,-81.241,4.009,7.796,56.419
2022-05-18 05:50:28,2.0,280717.4,359.698,-83.542,4.012,3.979,30.96,28.584,29.659,359.698,-83.542,3.996,7.919,57.569
2022-05-18 05:58:38,2.0,265714.3,359.069,-78.961,4.004,3.972,31.096,28.356,29.295,359.069,-78.961,3.99,7.974,58.788
2022-05-18 05:58:58,2.0,378157.6,356.788,-76.084,3.981,3.951,29.66,27.429,28.387,356.788,-76.084,3.964,8.001,61.751
2022-05-18 07:17:48,2.0,392606.1,357.504,-86.538,3.981,3.957,31.514,28.848,29.797,357.504,-86.538,3.971,7.815,65.899
2022-05-18 15:05:18,1.0,146471.6,357.293,-88.816,3.98,3.936,34.119,29.97,31.26,357.293,-88.816,3.972,7.866,65.7
2022-05-18 17:12:58,2.0,228120.5,357.609,-79.255,3.989,3.955,32.365,28.971,30.241,357.609,-79.255,3.974,7.862,60.009
2022-05-18 17:26:38,2.0,340120.9,359.526,-82.033,4.01,3.977,36.271,33.682,34.483,359.526,-82.033,3.996,8.184,58.339
2022-05-18 17:29:48,2.0,280960.0,358.884,-77.189,4.004,3.971,30.272,26.779,28.058,358.884,-77.189,3.987,7.932,57.986
2022-05-18 17:32:08,2.0,392805.7,356.172,-87.025,3.967,3.942,34.391,30.558,31.776,356.172,-87.025,3.956,8.018,66.588
2022-05-18 18:02:38,2.0,344738.4,359.805,-82.035,4.009,3.977,33.414,30.484,31.809,359.805,-82.035,3.996,7.879,57.894
2022-05-18 23:09:08,2.0,247291.2,356.967,-82.679,3.978,3.947,31.644,28.793,29.9,356.967,-82.679,3.967,8.003,61.59
2022-05-19 01:29:08,2.0,280650.7,358.027,-87.822,3.992,3.957,32.14,29.225,30.275,358.027,-87.822,3.978,8.022,62.479
2022-05-19 03:07:38,2.0,146649.9,357.299,-88.644,3.98,3.936,32.593,28.778,30.109,357.299,-88.644,3.972,7.93,66.029
2022-05-19 03:16:28,2.0,321505.6,359.25,-81.955,4.006,3.974,32.023,29.336,30.345,359.25,-81.955,3.991,7.955,57.872
2022-05-19 04:13:58,2.0,291223.7,360.105,-82.715,4.009,3.97,31.107,28.901,29.837,360.105,-82.715,3.999,8.063,59.819
2022-05-19 04:32:18,2.0,235586.3,359.683,-77.924,4.003,3.958,29.686,27.197,28.238,359.683,-77.924,3.996,7.806,58.895
2022-05-19 04:36:08,2.0,340339.3,359.898,-81.84,4.014,3.982,31.961,29.248,30.368,359.898,-81.84,4.0,8.246,58.216
2022-05-19 05:18:48,2.0,344977.3,360.033,-82.752,4.011,3.979,33.254,30.294,31.582,360.033,-82.752,3.998,7.911,57.479
2022-05-19 05:47:48,2.0,378594.2,356.271,-78.252,3.975,3.946,30.272,28.177,29.0,356.271,-78.252,3.958,8.159,63.511
2022-05-19 05:55:38,2.0,281219.4,359.735,-83.527,4.013,3.98,29.884,27.527,28.539,359.735,-83.527,3.996,7.991,59.401
2022-05-19 06:00:48,1.271,266171.2,359.345,-81.317,4.007,3.975,30.783,27.713,28.809,359.345,-81.317,3.993,8.022,57.837
2022-05-19 15:25:58,1.0,146903.2,358.114,-76.322,3.989,3.944,33.641,29.528,31.069,358.114,-76.322,3.981,7.734,59.811
2022-05-19 16:45:28,2.0,228482.6,358.955,-85.933,4.003,3.969,33.817,29.484,31.037,358.955,-85.933,3.989,7.976,59.699
2022-05-19 17:26:48,2.0,340579.9,358.411,-76.379,3.997,3.965,36.537,33.934,34.766,358.411,-76.379,3.984,8.085,57.313
2022-05-19 17:35:28,2.0,345191.7,357.907,-76.624,3.988,3.957,32.507,29.4,30.884,357.907,-76.624,3.975,7.966,59.211
2022-05-19 17:40:48,2.0,393133.5,357.918,-85.847,3.987,3.96,33.094,28.819,30.168,357.918,-85.847,3.975,8.047,65.372
2022-05-19 17:51:28,2.0,378772.6,354.644,-77.476,3.956,3.928,31.494,28.929,29.807,354.644,-77.476,3.94,8.068,66.775
2022-05-20 01:00:18,2.0,247668.9,355.478,-76.119,3.961,3.931,30.769,28.204,29.164,355.478,-76.119,3.951,8.059,62.045
2022-05-20 02:06:08,2.0,280975.4,357.353,-88.618,3.984,3.951,32.794,29.473,30.742,357.353,-88.618,3.97,8.139,64.092
2022-05-20 02:51:08,2.0,147095.7,357.684,-87.877,3.984,3.94,33.634,29.701,31.175,357.684,-87.877,3.976,7.98,64.968
2022-05-20 03:19:18,2.0,235804.7,359.156,-78.92,3.997,3.952,30.188,27.819,28.78,359.156,-78.92,3.99,7.937,60.089
2022-05-20 03:19:48,2.0,321905.2,359.367,-83.152,4.006,3.975,32.583,30.063,30.951,359.367,-83.152,3.992,8.021,58.227
2022-05-20 04:19:18,2.0,291494.1,361.487,-80.99,4.024,3.984,31.849,29.262,30.418,361.487,-80.99,4.014,8.239,56.258
2022-05-20 05:21:18,2.0,345408.9,360.269,-82.098,4.014,3.982,32.5,30.016,31.126,360.269,-82.098,4.001,7.961,57.022
2022-05-20 05:22:58,2.0,340779.8,358.487,-85.135,3.997,3.966,32.438,29.862,30.934,358.487,-85.135,3.984,8.151,61.028
2022-05-20 05:42:08,2.0,393329.0,356.113,-86.631,3.966,3.941,31.231,28.119,29.163,356.113,-86.631,3.955,7.999,68.433
2022-05-20 05:52:18,2.0,266589.2,359.422,-81.38,4.008,3.976,29.892,26.746,27.883,359.422,-81.38,3.994,8.114,58.334
2022-05-20 05:53:38,2.0,379006.7,356.501,-77.966,3.978,3.948,30.401,28.299,29.126,356.501,-77.966,3.961,7.925,63.275
2022-05-20 06:02:58,2.0,281677.1,359.319,-83.966,4.008,3.975,29.89,27.22,28.456,359.319,-83.966,3.991,8.124,58.787
2022-05-20 15:39:38,1.0,147303.6,359.113,-86.517,4.0,3.955,35.539,31.273,32.753,359.113,-86.517,3.992,7.853,61.069
2022-05-20 15:52:18,1.924,322027.7,357.24,-84.795,3.983,3.953,35.145,30.313,32.037,357.24,-84.795,3.968,8.043,61.543
2022-05-20 16:26:18,2.0,228828.2,357.436,-86.219,3.986,3.952,34.366,29.694,31.328,357.436,-86.219,3.972,7.931,63.739
2022-05-20 16:34:18,2.0,393515.7,355.894,-88.177,3.964,3.938,36.418,31.426,33.101,355.894,-88.177,3.953,8.048,68.628
2022-05-20 17:07:08,1.0,281904.3,359.427,-77.055,4.01,3.977,35.079,30.158,31.688,359.427,-77.055,3.993,7.956,59.088
2022-05-20 17:10:38,2.0,340974.6,356.508,-88.268,3.975,3.944,38.162,35.529,36.314,356.508,-88.268,3.962,8.251,66.262
2022-05-20 17:42:08,2.0,345630.8,360.464,-79.92,4.017,3.985,33.155,29.705,31.383,360.464,-79.92,4.004,7.85,56.838
2022-05-20 17:50:18,2.0,379161.9,354.261,-77.253,3.952,3.924,33.699,30.897,31.866,354.261,-77.253,3.936,8.201,66.795
2022-05-21 00:39:08,2.0,247945.0,356.48,-78.175,3.973,3.942,31.91,29.076,30.248,356.48,-78.175,3.962,8.076,62.581
2022-05-21 00:53:08,2.0,281281.5,358.148,-88.829,3.993,3.959,34.675,31.27,32.491,358.148,-88.829,3.979,8.19,61.716
2022-05-21 03:37:48,2.0,322256.6,359.694,-81.776,4.01,3.979,33.244,30.764,31.659,359.694,-81.776,3.996,8.054,57.258
2022-05-21 04:09:38,2.0,291742.8,358.372,-83.709,3.989,3.951,32.06,29.425,30.49,358.372,-83.709,3.979,8.087,62.275
2022-05-21 05:02:28,2.0,341215.0,356.868,-87.152,3.979,3.949,34.381,32.216,33.026,356.868,-87.152,3.966,8.235,64.433
2022-05-21 05:06:18,2.0,236086.6,358.664,-78.113,3.991,3.947,30.099,27.624,28.683,358.664,-78.113,3.985,8.086,60.777
2022-05-21 05:25:48,2.0,345891.4,358.522,-85.238,3.994,3.962,33.397,30.893,31.955,358.522,-85.238,3.982,7.994,61.591
2022-05-21 05:57:38,2.0,379387.8,356.812,-77.024,3.981,3.951,29.143,26.762,27.735,356.812,-77.024,3.964,8.056,62.521
2022-05-21 06:14:08,2.0,282207.6,359.212,-80.932,4.007,3.974,30.659,27.803,29.017,359.212,-80.932,3.99,7.978,58.914
2022-05-21 06:14:08,2.0,267072.3,360.453,-79.419,4.02,3.988,30.417,26.827,28.24,360.453,-79.419,4.006,7.998,55.594
2022-05-21 06:49:48,2.0,393746.3,358.02,-85.979,3.988,3.961,31.713,28.221,29.422,358.02,-85.979,3.977,7.897,64.516
2022-05-21 13:18:58,1.681,267263.7,356.705,-83.405,3.977,3.947,30.922,27.865,28.93,356.705,-83.405,3.964,8.252,64.904
2022-05-21 16:24:38,2.0,229161.5,358.571,-87.525,3.998,3.964,30.205,27.425,28.62,358.571,-87.525,3.984,7.978,61.289
2022-05-21 16:44:28,2.0,147770.3,360.104,-85.617,4.011,3.965,31.008,27.976,29.321,360.104,-85.617,4.003,8.065,59.465
2022-05-21 17:28:58,1.986,393932.8,355.607,-85.944,3.96,3.936,31.451,28.634,29.547,355.607,-85.944,3.95,7.99,67.401
2022-05-21 17:37:08,2.0,282408.2,359.799,-83.289,4.014,3.98,29.516,27.317,28.421,359.799,-83.289,3.997,8.015,57.846
2022-05-21 18:07:38,2.0,346134.6,361.083,-79.888,4.023,3.991,31.551,28.898,30.008,361.083,-79.888,4.01,7.96,55.924
2022-05-22 01:29:38,2.0,281603.7,358.107,-88.364,3.993,3.958,31.643,29.054,29.889,358.107,-88.364,3.979,8.124,62.867
2022-05-22 02:56:58,2.0,322573.9,357.956,-84.33,3.991,3.959,31.647,29.579,30.309,357.956,-84.33,3.976,7.998,61.868
2022-05-22 03:32:08,2.0,236358.3,358.399,-79.068,3.989,3.944,30.662,28.633,29.707,358.399,-79.068,3.981,7.921,60.706
2022-05-22 03:42:58,2.0,147957.0,357.753,-88.471,3.985,3.941,31.466,28.248,29.511,357.753,-88.471,3.976,8.025,64.912
2022-05-22 04:09:08,1.922,292019.7,358.735,-87.718,3.993,3.955,31.391,29.312,30.554,358.735,-87.718,3.983,8.163,61.922
2022-05-22 04:24:18,2.0,229341.2,356.029,-86.385,3.969,3.938,30.474,27.613,28.405,356.029,-86.385,3.956,7.931,65.572
2022-05-22 04:54:48,2.0,346365.8,360.792,-81.653,4.02,3.987,32.176,29.312,30.517,360.792,-81.653,4.007,7.962,56.256
2022-05-22 05:02:58,2.0,328906.6,358.263,-85.741,3.996,3.957,30.662,28.554,29.392,358.263,-85.741,3.984,8.085,61.472
2022-05-22 05:05:58,2.0,341668.8,361.081,-80.754,4.027,3.994,30.863,28.637,29.602,361.081,-80.754,4.013,8.097,55.172
2022-05-22 05:50:48,2.0,282682.5,359.611,-83.425,4.011,3.978,30.913,28.433,29.555,359.611,-83.425,3.995,7.947,58.446
2022-05-22 06:17:18,2.0,379803.8,356.807,-76.52,3.981,3.951,29.878,27.565,28.564,356.807,-76.52,3.964,8.09,62.108
2022-05-22 06:19:38,1.0,267679.4,360.276,-79.004,4.018,3.985,30.307,28.016,29.067,360.276,-79.004,4.004,7.857,55.301
2022-05-22 06:30:58,2.0,394163.5,356.747,-83.146,3.973,3.949,31.338,28.746,29.688,356.747,-83.146,3.963,7.911,65.205
2022-05-22 15:22:58,2.0,148147.1,359.187,-86.99,4.001,3.956,31.214,28.079,29.289,359.187,-86.99,3.993,7.832,60.426
2022-05-22 16:30:18,2.0,229547.1,358.039,-86.069,3.992,3.959,31.496,27.901,29.093,358.039,-86.069,3.978,7.883,62.184
2022-05-22 17:02:38,2.0,346605.6,359.725,-82.235,4.008,3.976,31.625,29.117,30.165,359.725,-82.235,3.995,7.897,58.039
2022-05-22 17:03:48,2.0,341848.7,355.776,-83.752,3.967,3.937,32.376,29.582,30.387,355.776,-83.752,3.954,8.157,65.432
2022-05-22 18:05:28,2.0,394381.0,356.875,-88.071,3.975,3.949,33.482,29.439,30.772,356.875,-88.071,3.964,7.946,67.566
2022-05-23 03:02:18,2.0,148335.6,357.927,-88.023,3.987,3.943,31.697,27.985,29.38,357.927,-88.023,3.979,7.903,64.09
2022-05-23 03:07:08,2.0,236593.5,357.574,-80.942,3.979,3.936,30.62,28.401,29.18,357.574,-80.942,3.973,8.05,63.438
2022-05-23 04:15:28,2.0,346800.9,358.6,-85.224,3.995,3.963,31.626,29.122,30.005,358.6,-85.224,3.982,7.958,61.577
2022-05-23 04:52:38,2.0,329249.2,356.283,-81.004,3.973,3.936,30.482,27.518,28.514,356.283,-81.004,3.962,8.051,63.305
2022-05-23 05:51:48,2.0,283246.1,359.765,-84.18,4.013,3.98,30.52,28.248,29.176,359.765,-84.18,3.996,8.002,57.998
2022-05-23 06:02:58,2.0,268286.1,360.482,-79.813,4.02,3.988,29.638,26.598,27.707,360.482,-79.813,4.006,8.005,55.871
2022-05-23 06:09:28,2.0,394581.3,356.152,-85.432,3.967,3.942,31.531,28.483,29.485,356.152,-85.432,3.956,7.979,68.482
2022-05-23 06:11:58,2.0,380275.4,357.097,-77.072,3.985,3.955,30.306,28.299,29.169,357.097,-77.072,3.967,8.17,61.262
2022-05-23 15:19:48,2.0,148529.6,359.305,-84.977,4.002,3.957,32.331,28.748,30.082,359.305,-84.977,3.994,7.932,59.53
2022-05-23 16:24:48,2.0,229876.9,358.036,-85.058,3.992,3.959,31.682,27.75,29.132,358.036,-85.058,3.978,7.925,61.914
2022-05-23 18:24:18,2.0,347042.3,360.32,-81.686,4.015,3.982,31.551,29.063,30.093,360.32,-81.686,4.002,7.893,57.191
2022-05-24 02:07:58,1.985,323136.7,357.133,-85.775,3.982,3.951,31.837,28.8,29.664,357.133,-85.775,3.967,8.062,63.888
2022-05-24 03:18:38,2.0,236867.4,358.776,-78.433,3.993,3.948,29.593,27.371,28.367,358.776,-78.433,3.986,7.929,60.626
2022-05-24 03:31:08,2.0,148686.6,357.743,-88.016,3.985,3.941,31.157,27.172,28.616,357.743,-88.016,3.977,8.009,65.064
2022-05-24 04:20:48,2.0,292516.8,359.677,-85.322,4.004,3.964,30.57,28.43,29.54,359.677,-85.322,3.994,8.137,60.216
2022-05-24 04:46:58,2.0,329671.0,358.206,-86.142,3.994,3.956,31.581,28.713,29.701,358.206,-86.142,3.983,8.111,61.287
2022-05-24 04:53:48,2.0,347261.0,360.266,-82.782,4.014,3.981,31.776,29.184,30.278,360.266,-82.782,4.001,7.966,57.04
2022-05-24 05:51:08,2.0,283718.6,358.752,-85.618,4.002,3.969,29.423,27.231,28.176,358.752,-85.618,3.985,8.085,61.376
2022-05-24 05:53:48,2.0,380734.2,356.911,-76.925,3.983,3.953,30.607,28.552,29.392,356.911,-76.925,3.965,8.098,61.571
2022-05-24 05:55:58,1.993,394946.3,356.963,-87.509,3.976,3.95,31.885,28.475,29.636,356.963,-87.509,3.965,8.012,67.132
2022-05-24 06:50:38,2.0,268807.9,360.443,-79.607,4.02,3.987,31.898,29.323,30.312,360.443,-79.607,4.006,7.997,55.723
2022-05-24 15:29:58,2.0,323315.6,356.97,-86.181,3.98,3.949,34.467,30.193,31.538,356.97,-86.181,3.965,8.009,64.194
2022-05-24 15:51:18,2.0,148896.7,359.208,-85.654,4.001,3.956,33.609,29.586,31.032,359.208,-85.654,3.993,7.93,60.483
2022-05-24 16:20:48,2.0,230228.5,359.51,-85.033,4.009,3.975,32.976,29.008,30.463,359.51,-85.033,3.995,7.967,58.593
2022-05-24 16:55:38,2.0,342672.4,356.646,-86.829,3.977,3.946,34.578,31.756,32.574,356.646,-86.829,3.964,8.156,64.677
2022-05-24 17:11:28,2.0,395137.7,355.886,-88.716,3.964,3.938,34.121,29.821,31.098,355.886,-88.716,3.953,8.095,68.614
2022-05-24 17:13:28,2.0,347465.6,358.14,-84.05,3.99,3.959,33.022,30.142,31.231,358.14,-84.05,3.977,7.997,62.164
2022-05-24 17:23:58,1.962,381006.9,353.783,-75.189,3.947,3.919,30.411,28.285,29.064,353.783,-75.189,3.931,8.113,65.9
2022-05-24 17:43:28,2.0,283924.9,358.889,-83.957,4.003,3.97,32.853,29.349,30.686,358.889,-83.957,3.987,8.033,59.72
2022-05-25 01:40:48,2.0,282515.2,357.727,-87.788,3.988,3.955,32.138,28.446,29.851,357.727,-87.788,3.975,8.142,62.947
2022-05-25 03:00:38,2.0,323559.4,356.728,-64.551,3.978,3.947,29.389,26.815,27.732,356.728,-64.551,3.964,7.947,57.76
2022-05-25 03:00:48,2.0,237105.2,357.286,-80.058,3.976,3.933,30.618,28.257,29.069,357.286,-80.058,3.969,8.12,63.675
2022-05-25 03:22:18,2.0,149079.3,358.658,-86.29,3.995,3.95,33.046,29.231,30.666,358.658,-86.29,3.987,8.035,61.867
2022-05-25 04:23:58,2.0,292796.4,357.69,-87.291,3.981,3.944,31.074,28.622,29.586,357.69,-87.291,3.972,8.199,65.028
2022-05-25 04:47:58,2.0,347697.5,360.522,-82.033,4.017,3.984,32.888,30.12,31.22,360.522,-82.033,4.004,7.88,56.521
2022-05-25 05:17:08,2.0,330071.0,360.472,-82.488,4.02,3.981,30.545,27.52,29.046,360.472,-82.488,4.009,8.053,55.915
2022-05-25 05:57:18,2.0,284196.3,359.638,-83.513,4.012,3.978,30.81,28.079,29.179,359.638,-83.513,3.995,7.998,58.001
2022-05-25 06:06:58,1.527,269296.8,360.559,-79.416,4.021,3.988,30.085,26.194,27.738,360.559,-79.416,4.007,8.052,56.475
2022-05-25 06:20:38,2.0,381220.1,357.123,-75.991,3.985,3.955,29.297,26.883,27.92,357.123,-75.991,3.968,7.856,60.834
2022-05-25 06:23:48,2.0,395333.2,357.668,-86.148,3.984,3.958,31.801,28.412,29.524,357.668,-86.148,3.973,8.011,64.752
2022-05-25 15:01:08,1.0,149247.6,357.256,-89.352,3.979,3.936,34.56,30.522,31.858,357.256,-89.352,3.971,7.965,66.061
2022-05-25 16:32:28,2.0,230536.9,357.426,-86.617,3.986,3.952,34.143,29.774,31.243,357.426,-86.617,3.972,7.926,63.555
2022-05-25 17:23:38,2.0,284382.1,358.858,-84.62,4.003,3.97,32.961,29.445,30.757,358.858,-84.62,3.986,7.992,59.722
2022-05-25 17:56:18,1.949,347902.7,359.658,-80.571,4.008,3.976,33.38,30.248,31.553,359.658,-80.571,3.994,8.011,60.926
2022-05-25 18:25:28,1.56,395506.7,355.779,-88.341,3.963,3.936,35.66,30.759,32.345,355.779,-88.341,3.952,7.995,68.756
2022-05-25 23:36:28,2.0,282818.9,356.722,-90.88,3.977,3.944,33.333,29.876,31.035,356.722,-90.88,3.963,8.164,64.668
2022-05-26 02:09:18,2.0,149502.0,359.696,-84.792,4.006,3.961,32.391,29.18,30.607,359.696,-84.792,3.998,7.992,59.845
2022-05-26 02:23:28,2.0,323897.1,359.354,-82.896,4.006,3.975,32.906,30.22,31.142,359.354,-82.896,3.992,7.977,58.047
2022-05-26 04:04:58,2.0,293083.3,360.729,-80.258,4.016,3.976,31.827,29.511,30.381,360.729,-80.258,4.006,8.138,58.931
2022-05-26 04:15:18,2.0,237362.6,359.293,-78.609,3.999,3.953,29.775,27.341,28.438,359.293,-78.609,3.992,8.027,59.853
